filename,row,col,lat,lon
tile_471_raw.png,78080,5120,,
tile_471_clahe.png,78080,5120,,
tile_472_raw.png,78080,5760,,
tile_472_clahe.png,78080,5760,,
tile_473_raw.png,78080,6400,,
tile_473_clahe.png,78080,6400,,
tile_474_raw.png,78080,7040,,
tile_474_clahe.png,78080,7040,,
tile_475_raw.png,78080,7680,-85.7038123,356.331151
tile_475_clahe.png,78080,7680,-85.7038123,356.331151
tile_476_raw.png,78080,8320,,
tile_476_clahe.png,78080,8320,,
tile_477_raw.png,78080,8960,,
tile_477_clahe.png,78080,8960,,
tile_478_raw.png,78080,9600,,
tile_478_clahe.png,78080,9600,,
tile_479_raw.png,78080,10240,,
tile_479_clahe.png,78080,10240,,
tile_480_raw.png,78080,10880,-85.7129518,355.959631
tile_480_clahe.png,78080,10880,-85.7129518,355.959631
tile_481_raw.png,78720,0,,
tile_481_clahe.png,78720,0,,
tile_482_raw.png,78720,640,,
tile_482_clahe.png,78720,640,,
tile_483_raw.png,78720,1280,,
tile_483_clahe.png,78720,1280,,
tile_484_raw.png,78720,1920,,
tile_484_clahe.png,78720,1920,,
tile_485_raw.png,78720,2560,,
tile_485_clahe.png,78720,2560,,
tile_486_raw.png,78720,3200,,
tile_486_clahe.png,78720,3200,,
tile_487_raw.png,78720,3840,,
tile_487_clahe.png,78720,3840,,
tile_488_raw.png,78720,4480,,
tile_488_clahe.png,78720,4480,,
tile_489_raw.png,78720,5120,,
tile_489_clahe.png,78720,5120,,
tile_490_raw.png,78720,5760,,
tile_490_clahe.png,78720,5760,,
tile_491_raw.png,78720,6400,,
tile_491_clahe.png,78720,6400,,
tile_492_raw.png,78720,7040,,
tile_492_clahe.png,78720,7040,,
tile_493_raw.png,78720,7680,,
tile_493_clahe.png,78720,7680,,
tile_494_raw.png,78720,8320,,
tile_494_clahe.png,78720,8320,,
tile_495_raw.png,78720,8960,,
tile_495_clahe.png,78720,8960,,
tile_496_raw.png,78720,9600,,
tile_496_clahe.png,78720,9600,,
tile_497_raw.png,78720,10240,,
tile_497_clahe.png,78720,10240,,
tile_498_raw.png,78720,10880,,
tile_498_clahe.png,78720,10880,,
tile_499_raw.png,79360,0,,
tile_499_clahe.png,79360,0,,
tile_500_raw.png,79360,640,,
tile_500_clahe.png,79360,640,,
tile_501_raw.png,79360,1280,,
tile_501_clahe.png,79360,1280,,
tile_502_raw.png,79360,1920,,
tile_502_clahe.png,79360,1920,,
tile_503_raw.png,79360,2560,,
tile_503_clahe.png,79360,2560,,
tile_504_raw.png,79360,3200,,
tile_504_clahe.png,79360,3200,,
tile_505_raw.png,79360,3840,,
tile_505_clahe.png,79360,3840,,
tile_506_raw.png,79360,4480,,
tile_506_clahe.png,79360,4480,,
tile_507_raw.png,79360,5120,,
tile_507_clahe.png,79360,5120,,
tile_508_raw.png,79360,5760,,
tile_508_clahe.png,79360,5760,,
tile_509_raw.png,79360,6400,,
tile_509_clahe.png,79360,6400,,
tile_510_raw.png,79360,7040,,
tile_510_clahe.png,79360,7040,,
tile_511_raw.png,79360,7680,,
tile_511_clahe.png,79360,7680,,
tile_512_raw.png,79360,8320,,
tile_512_clahe.png,79360,8320,,
tile_513_raw.png,79360,8960,,
tile_513_clahe.png,79360,8960,,
tile_514_raw.png,79360,9600,,
tile_514_clahe.png,79360,9600,,
tile_515_raw.png,79360,10240,,
tile_515_clahe.png,79360,10240,,
tile_516_raw.png,79360,10880,,
tile_516_clahe.png,79360,10880,,
tile_517_raw.png,80000,0,,
tile_517_clahe.png,80000,0,,
tile_518_raw.png,80000,640,,
tile_518_clahe.png,80000,640,,
tile_519_raw.png,80000,1280,,
tile_519_clahe.png,80000,1280,,
tile_520_raw.png,80000,1920,,
tile_520_clahe.png,80000,1920,,
tile_521_raw.png,80000,2560,,
tile_521_clahe.png,80000,2560,,
tile_522_raw.png,80000,3200,,
tile_522_clahe.png,80000,3200,,
tile_523_raw.png,80000,3840,,
tile_523_clahe.png,80000,3840,,
tile_524_raw.png,80000,4480,,
tile_524_clahe.png,80000,4480,,
tile_525_raw.png,80000,5120,,
tile_525_clahe.png,80000,5120,,
tile_526_raw.png,80000,5760,,
tile_526_clahe.png,80000,5760,,
tile_527_raw.png,80000,6400,,
tile_527_clahe.png,80000,6400,,
tile_528_raw.png,80000,7040,,
tile_528_clahe.png,80000,7040,,
tile_529_raw.png,80000,7680,,
tile_529_clahe.png,80000,7680,,
tile_530_raw.png,80000,8320,,
tile_530_clahe.png,80000,8320,,
tile_531_raw.png,80000,8960,,
tile_531_clahe.png,80000,8960,,
tile_532_raw.png,80000,9600,,
tile_532_clahe.png,80000,9600,,
tile_533_raw.png,80000,10240,,
tile_533_clahe.png,80000,10240,,
tile_534_raw.png,80000,10880,,
tile_534_clahe.png,80000,10880,,
tile_535_raw.png,80640,0,,
tile_535_clahe.png,80640,0,,
tile_536_raw.png,80640,640,,
tile_536_clahe.png,80640,640,,
tile_537_raw.png,80640,1280,,
tile_537_clahe.png,80640,1280,,
tile_538_raw.png,80640,1920,,
tile_538_clahe.png,80640,1920,,
tile_539_raw.png,80640,2560,,
tile_539_clahe.png,80640,2560,,
tile_540_raw.png,80640,3200,,
tile_540_clahe.png,80640,3200,,
tile_541_raw.png,80640,3840,,
tile_541_clahe.png,80640,3840,,
tile_542_raw.png,80640,4480,,
tile_542_clahe.png,80640,4480,,
tile_543_raw.png,80640,5120,,
tile_543_clahe.png,80640,5120,,
tile_544_raw.png,80640,5760,,
tile_544_clahe.png,80640,5760,,
tile_545_raw.png,80640,6400,,
tile_545_clahe.png,80640,6400,,
tile_546_raw.png,80640,7040,,
tile_546_clahe.png,80640,7040,,
tile_547_raw.png,80640,7680,,
tile_547_clahe.png,80640,7680,,
tile_548_raw.png,80640,8320,,
tile_548_clahe.png,80640,8320,,
tile_549_raw.png,80640,8960,,
tile_549_clahe.png,80640,8960,,
tile_550_raw.png,80640,9600,,
tile_550_clahe.png,80640,9600,,
tile_551_raw.png,80640,10240,,
tile_551_clahe.png,80640,10240,,
tile_552_raw.png,80640,10880,,
tile_552_clahe.png,80640,10880,,
tile_553_raw.png,81280,0,,
tile_553_clahe.png,81280,0,,
tile_554_raw.png,81280,640,,
tile_554_clahe.png,81280,640,,
tile_555_raw.png,81280,1280,-85.6584064,356.94051
tile_555_clahe.png,81280,1280,-85.6584064,356.94051
tile_556_raw.png,81280,1920,,
tile_556_clahe.png,81280,1920,,
tile_557_raw.png,81280,2560,,
tile_557_clahe.png,81280,2560,,
tile_558_raw.png,81280,3200,,
tile_558_clahe.png,81280,3200,,
tile_559_raw.png,81280,3840,,
tile_559_clahe.png,81280,3840,,
tile_560_raw.png,81280,4480,-85.6678254,356.575072
tile_560_clahe.png,81280,4480,-85.6678254,356.575072
tile_561_raw.png,81280,5120,,
tile_561_clahe.png,81280,5120,,
tile_562_raw.png,81280,5760,,
tile_562_clahe.png,81280,5760,,
tile_563_raw.png,81280,6400,,
tile_563_clahe.png,81280,6400,,
tile_564_raw.png,81280,7040,,
tile_564_clahe.png,81280,7040,,
tile_565_raw.png,81280,7680,-85.6770756,356.207617
tile_565_clahe.png,81280,7680,-85.6770756,356.207617
tile_566_raw.png,81280,8320,,
tile_566_clahe.png,81280,8320,,
tile_567_raw.png,81280,8960,,
tile_567_clahe.png,81280,8960,,
tile_568_raw.png,81280,9600,,
tile_568_clahe.png,81280,9600,,
tile_569_raw.png,81280,10240,,
tile_569_clahe.png,81280,10240,,
tile_570_raw.png,81280,10880,-85.6861555,355.838155
tile_570_clahe.png,81280,10880,-85.6861555,355.838155
tile_571_raw.png,81920,0,,
tile_571_clahe.png,81920,0,,
tile_572_raw.png,81920,640,,
tile_572_clahe.png,81920,640,,
tile_573_raw.png,81920,1280,,
tile_573_clahe.png,81920,1280,,
tile_574_raw.png,81920,1920,,
tile_574_clahe.png,81920,1920,,
tile_575_raw.png,81920,2560,,
tile_575_clahe.png,81920,2560,,
tile_576_raw.png,81920,3200,,
tile_576_clahe.png,81920,3200,,
tile_577_raw.png,81920,3840,,
tile_577_clahe.png,81920,3840,,
tile_578_raw.png,81920,4480,,
tile_578_clahe.png,81920,4480,,
tile_579_raw.png,81920,5120,,
tile_579_clahe.png,81920,5120,,
tile_580_raw.png,81920,5760,,
tile_580_clahe.png,81920,5760,,
tile_581_raw.png,81920,6400,,
tile_581_clahe.png,81920,6400,,
tile_582_raw.png,81920,7040,,
tile_582_clahe.png,81920,7040,,
tile_583_raw.png,81920,7680,,
tile_583_clahe.png,81920,7680,,
tile_584_raw.png,81920,8320,,
tile_584_clahe.png,81920,8320,,
tile_585_raw.png,81920,8960,,
tile_585_clahe.png,81920,8960,,
tile_586_raw.png,81920,9600,,
tile_586_clahe.png,81920,9600,,
tile_587_raw.png,81920,10240,,
tile_587_clahe.png,81920,10240,,
tile_588_raw.png,81920,10880,,
tile_588_clahe.png,81920,10880,,
tile_589_raw.png,82560,0,,
tile_589_clahe.png,82560,0,,
tile_590_raw.png,82560,640,,
tile_590_clahe.png,82560,640,,
tile_591_raw.png,82560,1280,,
tile_591_clahe.png,82560,1280,,
tile_592_raw.png,82560,1920,,
tile_592_clahe.png,82560,1920,,
tile_593_raw.png,82560,2560,,
tile_593_clahe.png,82560,2560,,
tile_594_raw.png,82560,3200,,
tile_594_clahe.png,82560,3200,,
tile_595_raw.png,82560,3840,,
tile_595_clahe.png,82560,3840,,
tile_596_raw.png,82560,4480,,
tile_596_clahe.png,82560,4480,,
tile_597_raw.png,82560,5120,,
tile_597_clahe.png,82560,5120,,
tile_598_raw.png,82560,5760,,
tile_598_clahe.png,82560,5760,,
tile_599_raw.png,82560,6400,,
tile_599_clahe.png,82560,6400,,
tile_600_raw.png,82560,7040,,
tile_600_clahe.png,82560,7040,,
tile_601_raw.png,82560,7680,,
tile_601_clahe.png,82560,7680,,
tile_602_raw.png,82560,8320,,
tile_602_clahe.png,82560,8320,,
tile_603_raw.png,82560,8960,,
tile_603_clahe.png,82560,8960,,
tile_604_raw.png,82560,9600,,
tile_604_clahe.png,82560,9600,,
tile_605_raw.png,82560,10240,,
tile_605_clahe.png,82560,10240,,
tile_606_raw.png,82560,10880,,
tile_606_clahe.png,82560,10880,,
tile_607_raw.png,83200,0,,
tile_607_clahe.png,83200,0,,
tile_608_raw.png,83200,640,,
tile_608_clahe.png,83200,640,,
tile_609_raw.png,83200,1280,,
tile_609_clahe.png,83200,1280,,
tile_610_raw.png,83200,1920,,
tile_610_clahe.png,83200,1920,,
tile_611_raw.png,83200,2560,,
tile_611_clahe.png,83200,2560,,
tile_612_raw.png,83200,3200,,
tile_612_clahe.png,83200,3200,,
tile_613_raw.png,83200,3840,,
tile_613_clahe.png,83200,3840,,
tile_614_raw.png,83200,4480,,
tile_614_clahe.png,83200,4480,,
tile_615_raw.png,83200,5120,,
tile_615_clahe.png,83200,5120,,
tile_616_raw.png,83200,5760,,
tile_616_clahe.png,83200,5760,,
tile_617_raw.png,83200,6400,,
tile_617_clahe.png,83200,6400,,
tile_618_raw.png,83200,7040,,
tile_618_clahe.png,83200,7040,,
tile_619_raw.png,83200,7680,,
tile_619_clahe.png,83200,7680,,
tile_620_raw.png,83200,8320,,
tile_620_clahe.png,83200,8320,,
tile_621_raw.png,83200,8960,,
tile_621_clahe.png,83200,8960,,
tile_622_raw.png,83200,9600,,
tile_622_clahe.png,83200,9600,,
tile_623_raw.png,83200,10240,,
tile_623_clahe.png,83200,10240,,
tile_624_raw.png,83200,10880,,
tile_624_clahe.png,83200,10880,,
tile_625_raw.png,83840,0,,
tile_625_clahe.png,83840,0,,
tile_626_raw.png,83840,640,,
tile_626_clahe.png,83840,640,,
tile_627_raw.png,83840,1280,,
tile_627_clahe.png,83840,1280,,
tile_628_raw.png,83840,1920,,
tile_628_clahe.png,83840,1920,,
tile_629_raw.png,83840,2560,,
tile_629_clahe.png,83840,2560,,
tile_630_raw.png,83840,3200,,
tile_630_clahe.png,83840,3200,,
tile_631_raw.png,83840,3840,,
tile_631_clahe.png,83840,3840,,
tile_632_raw.png,83840,4480,,
tile_632_clahe.png,83840,4480,,
tile_633_raw.png,83840,5120,,
tile_633_clahe.png,83840,5120,,
tile_634_raw.png,83840,5760,,
tile_634_clahe.png,83840,5760,,
tile_635_raw.png,83840,6400,,
tile_635_clahe.png,83840,6400,,
tile_636_raw.png,83840,7040,,
tile_636_clahe.png,83840,7040,,
tile_637_raw.png,83840,7680,,
tile_637_clahe.png,83840,7680,,
tile_638_raw.png,83840,8320,,
tile_638_clahe.png,83840,8320,,
tile_639_raw.png,83840,8960,,
tile_639_clahe.png,83840,8960,,
tile_640_raw.png,83840,9600,,
tile_640_clahe.png,83840,9600,,
tile_641_raw.png,83840,10240,,
tile_641_clahe.png,83840,10240,,
tile_642_raw.png,83840,10880,,
tile_642_clahe.png,83840,10880,,
tile_643_raw.png,84480,0,,
tile_643_clahe.png,84480,0,,
tile_644_raw.png,84480,640,,
tile_644_clahe.png,84480,640,,
tile_645_raw.png,84480,1280,-85.6317759,356.814479
tile_645_clahe.png,84480,1280,-85.6317759,356.814479
tile_646_raw.png,84480,1920,,
tile_646_clahe.png,84480,1920,,
tile_647_raw.png,84480,2560,,
tile_647_clahe.png,84480,2560,,
tile_648_raw.png,84480,3200,,
tile_648_clahe.png,84480,3200,,
tile_649_raw.png,84480,3840,,
tile_649_clahe.png,84480,3840,,
tile_650_raw.png,84480,4480,-85.6411343,356.451018
tile_650_clahe.png,84480,4480,-85.6411343,356.451018
tile_651_raw.png,84480,5120,,
tile_651_clahe.png,84480,5120,,
tile_652_raw.png,84480,5760,,
tile_652_clahe.png,84480,5760,,
tile_653_raw.png,84480,6400,,
tile_653_clahe.png,84480,6400,,
tile_654_raw.png,84480,7040,,
tile_654_clahe.png,84480,7040,,
tile_655_raw.png,84480,7680,-85.6503248,356.085571
tile_655_clahe.png,84480,7680,-85.6503248,356.085571
tile_656_raw.png,84480,8320,,
tile_656_clahe.png,84480,8320,,
tile_657_raw.png,84480,8960,,
tile_657_clahe.png,84480,8960,,
tile_658_raw.png,84480,9600,,
tile_658_clahe.png,84480,9600,,
tile_659_raw.png,84480,10240,,
tile_659_clahe.png,84480,10240,,
tile_660_raw.png,84480,10880,-85.6593457,355.718147
tile_660_clahe.png,84480,10880,-85.6593457,355.718147
tile_661_raw.png,85120,0,,
tile_661_clahe.png,85120,0,,
tile_662_raw.png,85120,640,,
tile_662_clahe.png,85120,640,,
tile_663_raw.png,85120,1280,,
tile_663_clahe.png,85120,1280,,
tile_664_raw.png,85120,1920,,
tile_664_clahe.png,85120,1920,,
tile_665_raw.png,85120,2560,,
tile_665_clahe.png,85120,2560,,
tile_666_raw.png,85120,3200,,
tile_666_clahe.png,85120,3200,,
tile_667_raw.png,85120,3840,,
tile_667_clahe.png,85120,3840,,
tile_668_raw.png,85120,4480,,
tile_668_clahe.png,85120,4480,,
tile_669_raw.png,85120,5120,,
tile_669_clahe.png,85120,5120,,
tile_670_raw.png,85120,5760,,
tile_670_clahe.png,85120,5760,,
tile_671_raw.png,85120,6400,,
tile_671_clahe.png,85120,6400,,
tile_672_raw.png,85120,7040,,
tile_672_clahe.png,85120,7040,,
tile_673_raw.png,85120,7680,,
tile_673_clahe.png,85120,7680,,
tile_674_raw.png,85120,8320,,
tile_674_clahe.png,85120,8320,,
tile_675_raw.png,85120,8960,,
tile_675_clahe.png,85120,8960,,
tile_676_raw.png,85120,9600,,
tile_676_clahe.png,85120,9600,,
tile_677_raw.png,85120,10240,,
tile_677_clahe.png,85120,10240,,
tile_678_raw.png,85120,10880,,
tile_678_clahe.png,85120,10880,,
tile_679_raw.png,85760,0,,
tile_679_clahe.png,85760,0,,
tile_680_raw.png,85760,640,,
tile_680_clahe.png,85760,640,,
tile_681_raw.png,85760,1280,,
tile_681_clahe.png,85760,1280,,
tile_682_raw.png,85760,1920,,
tile_682_clahe.png,85760,1920,,
tile_683_raw.png,85760,2560,,
tile_683_clahe.png,85760,2560,,
tile_684_raw.png,85760,3200,,
tile_684_clahe.png,85760,3200,,
tile_685_raw.png,85760,3840,,
tile_685_clahe.png,85760,3840,,
tile_686_raw.png,85760,4480,,
tile_686_clahe.png,85760,4480,,
tile_687_raw.png,85760,5120,,
tile_687_clahe.png,85760,5120,,
tile_688_raw.png,85760,5760,,
tile_688_clahe.png,85760,5760,,
tile_689_raw.png,85760,6400,,
tile_689_clahe.png,85760,6400,,
tile_690_raw.png,85760,7040,,
tile_690_clahe.png,85760,7040,,
tile_691_raw.png,85760,7680,,
tile_691_clahe.png,85760,7680,,
tile_692_raw.png,85760,8320,,
tile_692_clahe.png,85760,8320,,
tile_693_raw.png,85760,8960,,
tile_693_clahe.png,85760,8960,,
tile_694_raw.png,85760,9600,,
tile_694_clahe.png,85760,9600,,
tile_695_raw.png,85760,10240,,
tile_695_clahe.png,85760,10240,,
tile_696_raw.png,85760,10880,,
tile_696_clahe.png,85760,10880,,
tile_697_raw.png,86400,0,,
tile_697_clahe.png,86400,0,,
tile_698_raw.png,86400,640,,
tile_698_clahe.png,86400,640,,
tile_699_raw.png,86400,1280,,
tile_699_clahe.png,86400,1280,,
tile_700_raw.png,86400,1920,,
tile_700_clahe.png,86400,1920,,
tile_701_raw.png,86400,2560,,
tile_701_clahe.png,86400,2560,,
tile_702_raw.png,86400,3200,,
tile_702_clahe.png,86400,3200,,
tile_703_raw.png,86400,3840,,
tile_703_clahe.png,86400,3840,,
tile_704_raw.png,86400,4480,,
tile_704_clahe.png,86400,4480,,
tile_705_raw.png,86400,5120,,
tile_705_clahe.png,86400,5120,,
tile_706_raw.png,86400,5760,,
tile_706_clahe.png,86400,5760,,
tile_707_raw.png,86400,6400,,
tile_707_clahe.png,86400,6400,,
tile_708_raw.png,86400,7040,,
tile_708_clahe.png,86400,7040,,
tile_709_raw.png,86400,7680,,
tile_709_clahe.png,86400,7680,,
tile_710_raw.png,86400,8320,,
tile_710_clahe.png,86400,8320,,
tile_711_raw.png,86400,8960,,
tile_711_clahe.png,86400,8960,,
tile_712_raw.png,86400,9600,,
tile_712_clahe.png,86400,9600,,
tile_713_raw.png,86400,10240,,
tile_713_clahe.png,86400,10240,,
tile_714_raw.png,86400,10880,,
tile_714_clahe.png,86400,10880,,
tile_715_raw.png,87040,0,,
tile_715_clahe.png,87040,0,,
tile_716_raw.png,87040,640,,
tile_716_clahe.png,87040,640,,
tile_717_raw.png,87040,1280,,
tile_717_clahe.png,87040,1280,,
tile_718_raw.png,87040,1920,,
tile_718_clahe.png,87040,1920,,
tile_719_raw.png,87040,2560,,
tile_719_clahe.png,87040,2560,,
tile_720_raw.png,87040,3200,,
tile_720_clahe.png,87040,3200,,
tile_721_raw.png,87040,3840,,
tile_721_clahe.png,87040,3840,,
tile_722_raw.png,87040,4480,,
tile_722_clahe.png,87040,4480,,
tile_723_raw.png,87040,5120,,
tile_723_clahe.png,87040,5120,,
tile_724_raw.png,87040,5760,,
tile_724_clahe.png,87040,5760,,
tile_725_raw.png,87040,6400,,
tile_725_clahe.png,87040,6400,,
tile_726_raw.png,87040,7040,,
tile_726_clahe.png,87040,7040,,
tile_727_raw.png,87040,7680,,
tile_727_clahe.png,87040,7680,,
tile_728_raw.png,87040,8320,,
tile_728_clahe.png,87040,8320,,
tile_729_raw.png,87040,8960,,
tile_729_clahe.png,87040,8960,,
tile_730_raw.png,87040,9600,,
tile_730_clahe.png,87040,9600,,
tile_731_raw.png,87040,10240,,
tile_731_clahe.png,87040,10240,,
tile_732_raw.png,87040,10880,,
tile_732_clahe.png,87040,10880,,
tile_733_raw.png,87680,0,,
tile_733_clahe.png,87680,0,,
tile_734_raw.png,87680,640,,
tile_734_clahe.png,87680,640,,
tile_735_raw.png,87680,1280,-85.6051079,356.689968
tile_735_clahe.png,87680,1280,-85.6051079,356.689968
tile_736_raw.png,87680,1920,,
tile_736_clahe.png,87680,1920,,
tile_737_raw.png,87680,2560,,
tile_737_clahe.png,87680,2560,,
tile_738_raw.png,87680,3200,,
tile_738_clahe.png,87680,3200,,
tile_739_raw.png,87680,3840,,
tile_739_clahe.png,87680,3840,,
tile_740_raw.png,87680,4480,-85.6144065,356.328468
tile_740_clahe.png,87680,4480,-85.6144065,356.328468
tile_741_raw.png,87680,5120,,
tile_741_clahe.png,87680,5120,,
tile_742_raw.png,87680,5760,,
tile_742_clahe.png,87680,5760,,
tile_743_raw.png,87680,6400,,
tile_743_clahe.png,87680,6400,,
tile_744_raw.png,87680,7040,,
tile_744_clahe.png,87680,7040,,
tile_745_raw.png,87680,7680,-85.6235379,355.965011
tile_745_clahe.png,87680,7680,-85.6235379,355.965011
tile_746_raw.png,87680,8320,,
tile_746_clahe.png,87680,8320,,
tile_747_raw.png,87680,8960,,
tile_747_clahe.png,87680,8960,,
tile_748_raw.png,87680,9600,,
tile_748_clahe.png,87680,9600,,
tile_749_raw.png,87680,10240,,
tile_749_clahe.png,87680,10240,,
tile_750_raw.png,87680,10880,-85.6325006,355.599608
tile_750_clahe.png,87680,10880,-85.6325006,355.599608
tile_751_raw.png,88320,0,,
tile_751_clahe.png,88320,0,,
tile_752_raw.png,88320,640,,
tile_752_clahe.png,88320,640,,
tile_753_raw.png,88320,1280,,
tile_753_clahe.png,88320,1280,,
tile_754_raw.png,88320,1920,,
tile_754_clahe.png,88320,1920,,
tile_755_raw.png,88320,2560,,
tile_755_clahe.png,88320,2560,,
tile_756_raw.png,88320,3200,,
tile_756_clahe.png,88320,3200,,
tile_757_raw.png,88320,3840,,
tile_757_clahe.png,88320,3840,,
tile_758_raw.png,88320,4480,,
tile_758_clahe.png,88320,4480,,
tile_759_raw.png,88320,5120,,
tile_759_clahe.png,88320,5120,,
tile_760_raw.png,88320,5760,,
tile_760_clahe.png,88320,5760,,
tile_761_raw.png,88320,6400,,
tile_761_clahe.png,88320,6400,,
tile_762_raw.png,88320,7040,,
tile_762_clahe.png,88320,7040,,
tile_763_raw.png,88320,7680,,
tile_763_clahe.png,88320,7680,,
tile_764_raw.png,88320,8320,,
tile_764_clahe.png,88320,8320,,
tile_765_raw.png,88320,8960,,
tile_765_clahe.png,88320,8960,,
tile_766_raw.png,88320,9600,,
tile_766_clahe.png,88320,9600,,
tile_767_raw.png,88320,10240,,
tile_767_clahe.png,88320,10240,,
tile_768_raw.png,88320,10880,,
tile_768_clahe.png,88320,10880,,
tile_769_raw.png,88960,0,,
tile_769_clahe.png,88960,0,,
tile_770_raw.png,88960,640,,
tile_770_clahe.png,88960,640,,
tile_771_raw.png,88960,1280,,
tile_771_clahe.png,88960,1280,,
tile_772_raw.png,88960,1920,,
tile_772_clahe.png,88960,1920,,
tile_773_raw.png,88960,2560,,
tile_773_clahe.png,88960,2560,,
tile_774_raw.png,88960,3200,,
tile_774_clahe.png,88960,3200,,
tile_775_raw.png,88960,3840,,
tile_775_clahe.png,88960,3840,,
tile_776_raw.png,88960,4480,,
tile_776_clahe.png,88960,4480,,
tile_777_raw.png,88960,5120,,
tile_777_clahe.png,88960,5120,,
tile_778_raw.png,88960,5760,,
tile_778_clahe.png,88960,5760,,
tile_779_raw.png,88960,6400,,
tile_779_clahe.png,88960,6400,,
tile_780_raw.png,88960,7040,,
tile_780_clahe.png,88960,7040,,
tile_781_raw.png,88960,7680,,
tile_781_clahe.png,88960,7680,,
tile_782_raw.png,88960,8320,,
tile_782_clahe.png,88960,8320,,
tile_783_raw.png,88960,8960,,
tile_783_clahe.png,88960,8960,,
tile_784_raw.png,88960,9600,,
tile_784_clahe.png,88960,9600,,
tile_785_raw.png,88960,10240,,
tile_785_clahe.png,88960,10240,,
tile_786_raw.png,88960,10880,,
tile_786_clahe.png,88960,10880,,
tile_787_raw.png,89600,0,,
tile_787_clahe.png,89600,0,,
tile_788_raw.png,89600,640,,
tile_788_clahe.png,89600,640,,
tile_789_raw.png,89600,1280,,
tile_789_clahe.png,89600,1280,,
tile_790_raw.png,89600,1920,,
tile_790_clahe.png,89600,1920,,
tile_791_raw.png,89600,2560,,
tile_791_clahe.png,89600,2560,,
tile_792_raw.png,89600,3200,,
tile_792_clahe.png,89600,3200,,
tile_793_raw.png,89600,3840,,
tile_793_clahe.png,89600,3840,,
tile_794_raw.png,89600,4480,,
tile_794_clahe.png,89600,4480,,
tile_795_raw.png,89600,5120,,
tile_795_clahe.png,89600,5120,,
tile_796_raw.png,89600,5760,,
tile_796_clahe.png,89600,5760,,
tile_797_raw.png,89600,6400,,
tile_797_clahe.png,89600,6400,,
tile_798_raw.png,89600,7040,,
tile_798_clahe.png,89600,7040,,
tile_799_raw.png,89600,7680,,
tile_799_clahe.png,89600,7680,,
tile_800_raw.png,89600,8320,,
tile_800_clahe.png,89600,8320,,
tile_801_raw.png,89600,8960,,
tile_801_clahe.png,89600,8960,,
tile_802_raw.png,89600,9600,,
tile_802_clahe.png,89600,9600,,
tile_803_raw.png,89600,10240,,
tile_803_clahe.png,89600,10240,,
tile_804_raw.png,89600,10880,,
tile_804_clahe.png,89600,10880,,
tile_805_raw.png,90240,0,,
tile_805_clahe.png,90240,0,,
tile_806_raw.png,90240,640,,
tile_806_clahe.png,90240,640,,
tile_807_raw.png,90240,1280,,
tile_807_clahe.png,90240,1280,,
tile_808_raw.png,90240,1920,,
tile_808_clahe.png,90240,1920,,
tile_809_raw.png,90240,2560,,
tile_809_clahe.png,90240,2560,,
tile_810_raw.png,90240,3200,,
tile_810_clahe.png,90240,3200,,
tile_811_raw.png,90240,3840,,
tile_811_clahe.png,90240,3840,,
tile_812_raw.png,90240,4480,,
tile_812_clahe.png,90240,4480,,
tile_813_raw.png,90240,5120,,
tile_813_clahe.png,90240,5120,,
tile_814_raw.png,90240,5760,,
tile_814_clahe.png,90240,5760,,
tile_815_raw.png,90240,6400,,
tile_815_clahe.png,90240,6400,,
tile_816_raw.png,90240,7040,,
tile_816_clahe.png,90240,7040,,
tile_817_raw.png,90240,7680,,
tile_817_clahe.png,90240,7680,,
tile_818_raw.png,90240,8320,,
tile_818_clahe.png,90240,8320,,
tile_819_raw.png,90240,8960,,
tile_819_clahe.png,90240,8960,,
tile_820_raw.png,90240,9600,,
tile_820_clahe.png,90240,9600,,
tile_821_raw.png,90240,10240,,
tile_821_clahe.png,90240,10240,,
tile_822_raw.png,90240,10880,,
tile_822_clahe.png,90240,10880,,
tile_823_raw.png,90880,0,,
tile_823_clahe.png,90880,0,,
tile_824_raw.png,90880,640,,
tile_824_clahe.png,90880,640,,
tile_825_raw.png,90880,1280,-85.578427,356.566933
tile_825_clahe.png,90880,1280,-85.578427,356.566933
tile_826_raw.png,90880,1920,,
tile_826_clahe.png,90880,1920,,
tile_827_raw.png,90880,2560,,
tile_827_clahe.png,90880,2560,,
tile_828_raw.png,90880,3200,,
tile_828_clahe.png,90880,3200,,
tile_829_raw.png,90880,3840,,
tile_829_clahe.png,90880,3840,,
tile_830_raw.png,90880,4480,-85.5876665,356.207375
tile_830_clahe.png,90880,4480,-85.5876665,356.207375
tile_831_raw.png,90880,5120,,
tile_831_clahe.png,90880,5120,,
tile_832_raw.png,90880,5760,,
tile_832_clahe.png,90880,5760,,
tile_833_raw.png,90880,6400,,
tile_833_clahe.png,90880,6400,,
tile_834_raw.png,90880,7040,,
tile_834_clahe.png,90880,7040,,
tile_835_raw.png,90880,7680,-85.5967396,355.845891
tile_835_clahe.png,90880,7680,-85.5967396,355.845891
tile_836_raw.png,90880,8320,,
tile_836_clahe.png,90880,8320,,
tile_837_raw.png,90880,8960,,
tile_837_clahe.png,90880,8960,,
tile_838_raw.png,90880,9600,,
tile_838_clahe.png,90880,9600,,
tile_839_raw.png,90880,10240,,
tile_839_clahe.png,90880,10240,,
tile_840_raw.png,90880,10880,-85.6056447,355.482489
tile_840_clahe.png,90880,10880,-85.6056447,355.482489
tile_841_raw.png,91520,0,,
